match_id,date,league_id,league_name,home_team_id,home_team,away_team_id,away_team,home_elevation_dif,away_elevation_dif,away_travel,teamA_fr_rag,teamB_fr_rag,minutes_played,time_segment,match_state,player_dif,teamA_xg,teamB_xg,source_segments,first_segment_id,last_segment_id
22031,2024-01-06 18:00:00,8,Serie A,403,Lecce,563,Cagliari,-32,-51,786,0.261513,0.310659,15,4,0.5,0.0,0.27,0.03,1,119548,119548
22031,2024-01-06 18:00:00,8,Serie A,403,Lecce,563,Cagliari,-32,-51,786,0.139473,0.165685,8,5,0.5,0.0,0.0,0.54,1,119549,119549
22031,2024-01-06 18:00:00,8,Serie A,403,Lecce,563,Cagliari,-32,-51,786,0.12368489999999999,0.1427172,7,5,0.0,0.0,0.0,0.04,2,119550,119551
22031,2024-01-06 18:00:00,8,Serie A,403,Lecce,563,Cagliari,-32,-51,786,0.26693239999999996,0.306819,15,6,0.0,0.0,0.02,0.03,4,119552,119555
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.304236,0.489736,15,1,0.0,0.0,0.0,0.02,1,119707,119707
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.304236,0.489736,15,2,0.0,0.0,0.11,0.02,1,119708,119708
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.182542,0.293842,9,3,0.0,0.0,0.02,0.78,1,119709,119709
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.121694,0.195894,6,3,-0.5,0.0,0.54,0.0,1,119710,119710
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.0405648,0.0652982,2,4,-0.5,0.0,0.0,0.93,1,119711,119711
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.263671,0.424438,13,4,-1.5,0.0,0.04,0.09,1,119712,119712
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.2974498,0.4929902,15,5,-1.5,0.0,0.09,0.35,3,119713,119715
23620,2024-01-06 18:00:00,11,Primeira Liga,137,Arouca,130,Benfica,88,-12,255,0.3146648,0.6376946,19,6,-1.5,0.0,0.05,0.21000000000000002,7,119716,119722
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.378988,0.363987,15,1,0.0,0.0,0.08,0.05,1,119723,119723
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.378988,0.363987,15,2,0.0,0.0,0.0,0.03,1,119724,119724
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.378988,0.363987,15,3,0.0,0.0,0.18,0.13,1,119725,119725
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.202127,0.194126,8,4,0.0,0.0,0.12,0.01,1,119726,119726
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.176861,0.169861,7,4,0.5,0.0,0.03,0.08,1,119727,119727
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.365016,0.355188,15,5,0.5,0.0,0.61,0.34,2,119728,119729
23621,2024-01-06 20:30:00,11,Primeira Liga,128,Braga,123,Team 123,12,32,17,0.46624429999999994,0.44595529999999994,23,6,0.5,0.0,0.62,0.27,6,119730,119735
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.203194,0.205648,9,1,0.0,0.0,0.53,0.0,1,119556,119556
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.135463,0.137099,6,1,0.5,0.0,0.08,0.0,1,119557,119557
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.338657,0.342748,15,2,0.5,0.0,0.05,0.0,1,119558,119558
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.338657,0.342748,15,3,0.5,0.0,0.0,0.04,1,119559,119559
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.34167000000000003,0.32824200000000003,15,4,0.5,0.0,0.22,0.01,2,119560,119561
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.3435996,0.31652620000000004,15,5,0.5,0.0,0.0,1.11,2,119562,119563
22032,2024-01-06 20:45:00,8,Serie A,62,Team 62,59,Fiorentina,-30,109,164,0.4626264,0.5675988,22,6,0.5,0.0,0.0,0.11,6,119564,119569
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.177634,0.284515,11,1,0.0,0.0,0.03,0.28,1,119570,119570
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.0645942,0.10346,4,1,-0.5,0.0,0.09,0.0,1,119571,119571
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.2394628,0.3907582,15,2,-0.5,0.0,0.03,0.03,2,119572,119573
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.0147659,0.0272566,1,3,-0.5,0.0,0.0,0.79,1,119574,119574
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.2363706,0.47822400000000004,17,3,-1.5,0.0,0.1,0.01,2,119575,119576
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.163668,0.340798,12,4,-1.5,0.0,0.1,0.14,1,119577,119577
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.2526579,0.4600534,17,5,-1.5,0.0,0.39,0.35,3,119578,119580
22033,2024-01-07 12:30:00,8,Serie A,239,Team 239,64,Milan,-40,37,243,0.2055509,0.41633960000000003,16,6,-1.5,0.0,0.16,0.08,4,119581,119584
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.210349,0.309847,15,1,0.0,0.0,0.05,0.02,1,119585,119585
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.210349,0.309847,15,2,0.0,0.0,0.39,0.53,1,119586,119586
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.182302,0.268534,13,3,0.0,0.0,0.57,0.0,1,119587,119587
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.0280465,0.041313,2,3,0.5,0.0,0.0,0.0,1,119588,119588
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.070608,0.0989137,5,4,0.5,0.0,0.0,0.07,2,119589,119590
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.0282924,0.0391286,2,4,0.5,0.5,0.0,0.0,1,119591,119591
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.1138831,0.1567187,8,4,1.5,0.5,0.04,0.0,2,119592,119593
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.2266819,0.29379849999999996,15,5,1.5,0.5,1.36,0.02,3,119594,119596
22034,2024-01-07 15:00:00,8,Serie A,65,Torino,71,Napoli,75,-26,709,0.24765360000000003,0.37733200000000006,18,6,1.5,0.5,0.03,0.42,4,119597,119600
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.193407,0.300461,12,1,0.0,0.0,0.03,0.15,1,119601,119601
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.0483517,0.0751153,3,1,-0.5,0.0,0.0,0.0,1,119602,119602
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.241759,0.375576,15,2,-0.5,0.0,0.01,0.04,1,119603,119603
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.241759,0.375576,15,3,-0.5,0.0,0.0,0.06,1,119604,119604
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.2150882,0.28668340000000003,14,4,-0.5,0.0,0.45,0.0,2,119605,119606
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.0153054,0.0201266,1,4,0.0,0.0,0.0,0.0,1,119607,119607
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.2447298,0.2766406,15,5,0.0,0.0,0.03,0.09,3,119608,119610
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.0163223,0.0174107,1,6,0.0,0.0,0.0,0.1,1,119611,119611
22035,2024-01-07 15:00:00,8,Serie A,74,Udinese,76,Lazio,5,-33,465,0.245218,0.2544075,15,6,-0.5,0.0,0.22,0.05,3,119612,119614
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.201885,0.427736,15,1,0.0,0.0,0.13,0.21,1,119615,119615
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.201885,0.427736,15,2,0.0,0.0,0.06,0.0,1,119616,119616
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.121131,0.256642,9,3,0.0,0.0,0.12,0.14,1,119617,119617
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.080754,0.171094,6,3,0.5,0.0,0.0,0.05,1,119618,119618
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.1103954,0.2221937,8,4,0.5,0.0,0.0,0.54,2,119619,119620
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.1011442,0.1920249,7,4,0.5,-0.5,0.0,0.07,3,119621,119623
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.0672207,0.143969,5,5,0.5,-0.5,0.0,0.76,1,119624,119624
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.1395146,0.2854604,10,5,0.0,-0.5,0.37,0.0,2,119625,119626
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.2513145,0.45329060000000004,16,6,0.0,-0.5,0.09,0.33999999999999997,4,119627,119630
22036,2024-01-07 18:00:00,8,Serie A,240,Team 240,63,Juventus,-48,-41,1671,0.0320677,0.0584459,2,6,-0.5,-0.5,0.0,0.0,1,119631,119631
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.348327,0.227659,15,1,0.0,0.0,0.14,0.0,1,119736,119736
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.348327,0.227659,15,2,0.0,0.0,0.05,0.0,1,119737,119737
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.348327,0.227659,15,3,0.0,0.0,0.04,0.11,1,119738,119738
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.208996,0.136596,9,4,0.0,0.0,0.4,0.05,1,119739,119739
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.139331,0.0910638,6,4,0.5,0.0,0.05,0.04,1,119740,119740
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.3358765,0.21593430000000002,15,5,0.5,0.0,0.06,0.29000000000000004,3,119741,119743
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.3076248,0.2015384,14,6,0.5,0.0,0.51,0.0,3,119744,119746
23622,2024-01-07 18:00:00,11,Primeira Liga,465,Rio Ave,139,Team 139,-47,-57,470,0.17402019999999999,0.11936480000000001,7,6,1.5,0.0,0.0,0.02,2,119747,119748
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.361518,0.220372,15,1,0.0,0.0,0.1,0.34,1,119749,119749
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.192809,0.117532,8,2,0.0,0.0,0.08,0.79,1,119750,119750
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.168708,0.10284,7,2,-0.5,0.0,0.01,0.0,1,119751,119751
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.0723035,0.0440743,3,3,-0.5,0.0,0.45,0.0,1,119752,119752
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.168708,0.10284,7,3,0.0,0.0,0.61,0.0,1,119753,119753
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.120506,0.0734572,5,3,0.5,0.0,0.08,0.0,1,119754,119754
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.2394132,0.1673324,11,4,0.5,0.0,0.0,0.86,2,119755,119756
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.0861248,0.0610565,4,4,0.0,0.0,0.0,0.0,1,119757,119757
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.31024969999999996,0.21857680000000002,15,5,0.0,0.0,0.25,0.1,3,119758,119760
23623,2024-01-07 20:30:00,11,Primeira Liga,122,Famalicão,306,Team 306,-20,122,96,0.39155480000000004,0.34124859999999996,20,6,0.0,0.0,0.23,0.05,5,119761,119765
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.182426,0.129305,8,1,0.0,0.0,0.08,0.23,1,119632,119632
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.159622,0.113142,7,1,-0.5,0.0,0.03,0.0,1,119633,119633
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.342048,0.242447,15,2,-0.5,0.0,0.07,0.16,1,119634,119634
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.205229,0.145468,9,3,-0.5,0.0,1.32,0.0,1,119635,119635
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.273638,0.193958,12,3,0.0,0.0,0.0,0.0,1,119636,119636
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.32964720000000003,0.22572609999999999,15,4,0.0,0.0,0.24,0.23,2,119637,119638
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.2938528,0.1937801,13,5,0.0,0.0,0.04,0.12,3,119639,119641
22037,2024-01-07 20:45:00,8,Serie A,72,Roma,77,Atalanta,-33,81,475,0.4015124,0.3135462,18,6,0.0,0.0,0.31000000000000005,0.0,5,119642,119646
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.319964,0.26307,28,1,0.0,0.0,1.8,0.08,2,119766,119773
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.0228546,0.0187907,2,1,0.5,0.0,0.0,0.0,2,119767,119774
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.0685636,0.0563722,6,2,0.5,0.0,0.0,0.24,2,119768,119775
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.1828364,0.1503256,16,2,0.0,0.0,0.18,0.88,2,119769,119776
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.0914182,0.0751628,8,2,-0.5,0.0,0.12,0.0,2,119770,119777
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.205692,0.1691164,18,3,-0.5,0.0,0.06,0.38,2,119771,119778
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.159982,0.131535,14,3,-1.5,0.0,0.08,0.0,2,119772,119779
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.1599818,0.1315351,14,4,-1.5,0.0,0.05,0.07,2,119780,119781
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.2266329,0.12871691999999998,16,5,-1.5,0.0,0.0,0.5,4,119782,119785
23624,2024-01-08 20:15:00,11,Primeira Liga,626,Moreirense,466,Casa Pia,14,-35,307,0.3228631,0.17965296,20,6,-1.5,0.0,0.04,0.0,3,119786,119788
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.228233,0.323277,15,1,0.0,0.0,0.38,0.08,1,119789,119789
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.228233,0.323277,15,2,0.0,0.0,0.04,0.3,1,119790,119790
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.0912932,0.129311,6,3,0.0,0.0,0.34,0.0,1,119791,119791
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.13694,0.193966,9,3,0.5,0.0,0.11,0.12,1,119792,119792
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.228233,0.323277,15,4,0.5,0.0,0.08,0.22,1,119793,119793
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.2495852,0.3371892,15,5,0.5,0.0,0.1,0.05,3,119794,119796
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.28557140000000003,0.39536210000000005,17,6,0.5,0.0,0.05,0.18,4,119797,119800
20670,2024-01-12 19:45:00,5,Premier League,502,Team 502,504,Team 504,34,30,244,0.0529125,0.0679501,3,6,0.0,0.0,0.0,0.0,1,119801,119801
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.333411,0.240084,15,1,0.0,0.0,0.07,0.0,1,120310,120310
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.333411,0.240084,15,2,0.0,0.0,0.17,0.0,1,120311,120311
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.111137,0.080028,5,3,0.0,0.0,0.0,0.88,1,120312,120312
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.266729,0.192067,12,3,-0.5,0.0,0.1,0.0,1,120313,120313
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.17393740000000002,0.11537739999999999,8,4,-0.5,0.0,0.82,0.0,2,120314,120315
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.130037,0.0851759,6,4,0.0,0.0,0.08,0.16,1,120316,120316
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.3268601,0.2301899,15,5,-0.5,0.0,0.37,0.06,3,120317,120319
22985,2024-01-12 20:00:00,10,Eredivisie,105,Team 105,601,Heracles Almelo,-7,-3,129,0.5904763,0.44680939999999997,23,6,-0.5,0.0,0.26,0.25,4,120320,120323
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.303217,0.320297,15,1,0.0,0.0,0.41,0.01,1,120440,120440
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.303217,0.320297,15,2,0.0,0.0,0.0,0.34,1,120441,120441
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.384075,0.405709,19,3,0.0,0.0,0.0,0.06,1,120442,120442
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.222359,0.234884,11,4,0.0,0.0,0.15,0.13,1,120443,120443
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.0380466,0.0430297,2,5,0.0,0.0,0.79,0.0,1,120444,120444
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.3401711,0.3629272,17,5,0.5,0.0,0.01,0.0,4,120445,120448
23625,2024-01-12 20:15:00,11,Primeira Liga,139,Team 139,624,Team 624,-57,-50,56,0.4084063,0.47732420000000003,20,6,0.5,0.0,0.03,0.06,4,120449,120452
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.534556,0.206135,15,1,0.0,0.0,0.0,0.13,1,119956,119956
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.106911,0.041227,3,2,0.0,0.0,0.08,0.0,1,119957,119957
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.427644,0.164908,12,2,0.5,0.0,0.05,0.04,1,119958,119958
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.534556,0.206135,15,3,0.5,0.0,0.36,0.05,1,119959,119959
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.534556,0.206135,15,4,0.5,0.0,0.64,0.06,1,119960,119960
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.35637,0.137423,10,5,0.5,0.0,0.84,0.87,1,119961,119961
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.1400527,0.0575789,4,5,1.5,0.0,0.06,0.0,2,119962,119963
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.0330761,0.0161596,1,5,1.5,0.5,0.0,0.0,1,119964,119964
21375,2024-01-12 20:30:00,7,Bundesliga,40,Bayern Munich,56,Hoffenheim,158,2,230,0.5807272,0.26731910000000003,18,6,1.5,0.5,0.76,0.06,6,119965,119970
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.146151,0.253899,15,1,0.0,0.0,0.23,0.02,1,119857,119857
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.107178,0.186192,11,2,0.0,0.0,0.03,0.52,1,119858,119858
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.0389737,0.0677063,4,2,-0.5,0.0,0.0,0.0,1,119859,119859
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.0974343,0.169266,10,3,-0.5,0.0,0.09,0.18,1,119860,119860
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.0729636,0.1151982,7,3,-1.5,0.0,0.0,0.0,2,119861,119862
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.1634655,0.2500249,15,4,-1.5,0.0,0.04,0.83,2,119863,119864
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.11102813,0.1760171,10,5,-1.5,0.0,0.7899999999999999,0.11,2,119865,119866
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.0476471,0.0880483,5,5,-0.5,0.0,0.0,0.0,2,119867,119868
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.1685236,0.2486294,15,6,-0.5,0.0,0.89,0.0,5,119869,119874
21042,2024-01-12 21:00:00,6,La Liga,32,Sevilla,523,Alavés,-114,141,667,0.0911856,0.132355,8,6,0.0,0.0,0.14,0.35,1,119871,119871
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.0624151,0.042169,3,1,0.0,0.0,0.43,0.0,1,120192,120192
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.249661,0.168676,12,1,0.5,0.0,0.13,0.14,1,120193,120193
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.312076,0.210845,15,2,0.5,0.0,0.18,0.07,1,120194,120194
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.312076,0.210845,15,3,0.5,0.0,0.0,0.1,1,120195,120195
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.312076,0.210845,15,4,0.5,0.0,0.0,0.31,1,120196,120196
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.322071,0.22802640000000002,15,5,0.5,0.0,0.52,0.19,3,120197,120199
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.36458430000000003,0.2269803,17,6,0.5,0.0,0.09999999999999999,0.14,3,120200,120202
22380,2024-01-12 21:00:00,9,Ligue 1,97,Marseille,87,Strasbourg,-45,20,616,0.106697,0.0598407,5,6,0.0,0.0,0.0,0.24,1,120203,120203
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.449865,0.311852,15,1,0.0,0.0,0.24,0.0,1,119802,119802
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.449865,0.311852,15,2,0.0,0.0,0.12,0.12,1,119803,119803
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.569829,0.395013,19,3,0.0,0.0,0.06,0.06,1,119804,119804
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.119964,0.0831605,4,4,0.0,0.0,0.79,0.0,1,119805,119805
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.329901,0.228692,11,4,0.5,0.0,0.66,0.12,1,119806,119806
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.4517477,0.3235582,15,5,0.5,0.0,0.1,0.18,3,119807,119809
20671,2024-01-13 12:30:00,5,Premier League,14,Chelsea,342,Fulham,-23,-25,2,0.6723000000000001,0.41352910000000004,20,6,0.5,0.0,0.23,0.38,6,119810,119815
21043,2024-01-13 13:00:00,6,La Liga,522,Team 522,23,Villarreal,-26,-98,1928,0.172655,0.162435,8,1,0.0,0.0,0.08,0.0,1,119875,119875
21043,2024-01-13 13:00:00,6,La Liga,522,Team 522,23,Villarreal,-26,-98,1928,0.151073,0.14213,7,1,0.5,0.0,0.0,0.0,1,119876,119876
21043,2024-01-13 13:00:00,6,La Liga,522,Team 522,23,Villarreal,-26,-98,1928,0.323727,0.304565,15,2,0.5,0.0,0.07,0.12,1,119877,119877
21043,2024-01-13 13:00:00,6,La Liga,522,Team 522,23,Villarreal,-26,-98,1928,0.323727,0.304565,15,3,0.5,0.0,0.0,0.93,1,119878,119878
21043,2024-01-13 13:00:00,6,La Liga,522,Team 522,23,Villarreal,-26,-98,1928,0.129491,0.121826,6,4,0.5,0.0,0.19,0.14,1,119879,119879
