segment_id,match_id,date,home_team,away_team,teamA_players,teamB_players,teamA_xg,teamB_xg,minutes_played
78036,13616,2022-12-29 21:30:00,Atlético Madrid,Team 28,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Geoffrey Kondogbia_4_AM"", ""Thomas Lemar_11_AM"", ""Antoine Griezmann_7_AM"", ""Marcos Llorente_14_AM"", ""Stefan Savić_15_AM"", ""Álvaro Morata_19_AM"", ""Sergio Reguilón_3_AM"", ""Pablo Barrios_8_AM""]","[""Édgar Badía_13_E"", ""Diego González_4_E"", ""Pedro Bigas_6_E"", ""Raúl Guti_8_E"", ""Álex Collado_15_E"", ""Pere Milla_10_E"", ""Helibelton Palacios_14_E"", ""Ezequiel Ponce_19_E"", ""Omar Mascarell_21_E"", ""Carlos Clerc_23_E""]",0.0,0.0,4
78037,13616,2022-12-29 21:30:00,Atlético Madrid,Team 28,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Geoffrey Kondogbia_4_AM"", ""Thomas Lemar_11_AM"", ""Antoine Griezmann_7_AM"", ""Marcos Llorente_14_AM"", ""Stefan Savić_15_AM"", ""Álvaro Morata_19_AM"", ""Sergio Reguilón_3_AM"", ""Pablo Barrios_8_AM""]","[""Édgar Badía_13_E"", ""Diego González_4_E"", ""Pedro Bigas_6_E"", ""Raúl Guti_8_E"", ""Álex Collado_15_E"", ""Pere Milla_10_E"", ""Helibelton Palacios_14_E"", ""Ezequiel Ponce_19_E"", ""Omar Mascarell_21_E"", ""Carlos Clerc_23_E""]",0.05,0.0,4
78038,13616,2022-12-29 21:30:00,Atlético Madrid,Team 28,"[""Jan Oblak_13_AM"", ""José María Giménez_2_AM"", ""Geoffrey Kondogbia_4_AM"", ""Thomas Lemar_11_AM"", ""Antoine Griezmann_7_AM"", ""Marcos Llorente_14_AM"", ""Stefan Savić_15_AM"", ""Álvaro Morata_19_AM"", ""Sergio Reguilón_3_AM"", ""Pablo Barrios_8_AM""]","[""Édgar Badía_13_E"", ""Diego González_4_E"", ""Pedro Bigas_6_E"", ""Raúl Guti_8_E"", ""Álex Collado_15_E"", ""Pere Milla_10_E"", ""Helibelton Palacios_14_E"", ""Ezequiel Ponce_19_E"", ""Omar Mascarell_21_E"", ""Carlos Clerc_23_E""]",0.0,0.23,7
78039,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.03,0.0,15
78040,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.05,0.0,15
78041,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.0,0.0,15
78042,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.49,0.0,6
78043,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.02,0.02,5
78044,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.0,0.0,4
78045,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.0,0.0,2
78046,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.25,0.0,7
78047,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.0,0.0,6
78048,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.17,0.08,3
78049,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.1,0.48,6
78050,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.0,0.0,1
78051,13617,2022-12-30 17:00:00,Getafe,Mallorca,"[""David Soria_13_G"", ""Stefan Mitrović_23_G"", ""Luis Milla_5_G"", ""Domingos Duarte_22_G"", ""Portu_9_G"", ""Jaime Seoane_8_G"", ""Munir El Haddadi_17_G"", ""Omar Alderete_15_G"", ""Ángel Algobia_16_G"", ""Juanmi Latasa_14_G"", ""Iglesias_21_G""]","[""Predrag Rajković_1_M"", ""Matija Nastasić_2_M"", ""Antonio Sánchez_18_M"", ""Vedat Muriqi_7_M"", ""Iddrisu Baba_12_M"", ""Amath_23_M"", ""Pablo Maffeo_23_M"", ""Ángel Rodríguez_22_M"", ""Jaume Costa_11_M"", ""Tino Kadewere_17_M"", ""Antonio Raillo_21_M""]",0.09,0.0,7
78052,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.12,0.04,15
78053,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.22,0.04,15
78054,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.04,0.57,10
78055,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.11,0.0,7
78056,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.01,0.17,11
78057,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.27,0.05,4
78058,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.0,1.16,6
78059,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.0,0.0,2
78060,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.0,0.0,1
78061,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.0,0.04,6
78062,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.0,0.0,1
78063,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.11,0.05,7
78064,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.07,0.16,6
78065,13618,2022-12-30 19:15:00,Team 21,Team 362,"[""Jeremías Ledesma_1_C"", ""Carlos García_30_C"", ""José Mari_6_C"", ""Rubén Sobrino_7_C"", ""Álex Fernández_8_C"", ""Lucas Pérez_15_C"", ""Fede San Emeterio_24_C"", ""Anthony Lozano_9_C"", ""Isaac Carcelen_20_C"", ""Alfonso Espino_22_C"", ""Luis Hernández_23_C""]","[""Fernando_13_A"", ""Gonzalo Melero_11_A"", ""Lucas Robertone_5_A"", ""César de la Hoz_6_A"", ""Adri Embarba_10_A"", ""El Bilal Touré_9_A"", ""Léo Baptistão_12_A"", ""Sergio Akieme_15_A"", ""Alejandro Pozo Pozo_17_A"", ""Chumi_21_A"", ""Srđan Babić_22_A""]",0.36,0.04,4
78066,13619,2022-12-30 19:15:00,Celta Vigo,Sevilla,"[""Agustín Marchesín_1_CV"", ""Hugo Mallo_2_CV"", ""Óscar Mingueza_3_CV"", ""Unai Núñez_4_CV"", ""Fran Beltrán_8_CV"", ""Iago Aspas_10_CV"", ""Carles Pérez_7_CV"", ""Joseph Aidoo_15_CV"", ""Javi Galán_17_CV"", ""Luca de la Torre_14_CV"", ""Gabriel Veiga_24_CV""]","[""Yassine Bounou_13_S"", ""Nemanja Gudelj_6_S"", ""Joan Jordán_8_S"", ""Suso_10_S"", ""Érik Lamela_17_S"", ""Jesús Navas_16_S"", ""Marcos Acuña_19_S"", ""Fernando_20_S"", ""Óliver Torres_21_S"", ""Kike Salas_4_S"", ""Carmona_2_S""]",0.04,0.0,15
78067,13619,2022-12-30 19:15:00,Celta Vigo,Sevilla,"[""Agustín Marchesín_1_CV"", ""Hugo Mallo_2_CV"", ""Óscar Mingueza_3_CV"", ""Unai Núñez_4_CV"", ""Fran Beltrán_8_CV"", ""Iago Aspas_10_CV"", ""Carles Pérez_7_CV"", ""Joseph Aidoo_15_CV"", ""Javi Galán_17_CV"", ""Luca de la Torre_14_CV"", ""Gabriel Veiga_24_CV""]","[""Yassine Bounou_13_S"", ""Nemanja Gudelj_6_S"", ""Joan Jordán_8_S"", ""Suso_10_S"", ""Érik Lamela_17_S"", ""Jesús Navas_16_S"", ""Marcos Acuña_19_S"", ""Fernando_20_S"", ""Óliver Torres_21_S"", ""Kike Salas_4_S"", ""Carmona_2_S""]",0.97,0.01,15
78068,13619,2022-12-30 19:15:00,Celta Vigo,Sevilla,"[""Agustín Marchesín_1_CV"", ""Hugo Mallo_2_CV"", ""Óscar Mingueza_3_CV"", ""Unai Núñez_4_CV"", ""Fran Beltrán_8_CV"", ""Iago Aspas_10_CV"", ""Carles Pérez_7_CV"", ""Joseph Aidoo_15_CV"", ""Javi Galán_17_CV"", ""Luca de la Torre_14_CV"", ""Gabriel Veiga_24_CV""]","[""Yassine Bounou_13_S"", ""Nemanja Gudelj_6_S"", ""Joan Jordán_8_S"", ""Suso_10_S"", ""Érik Lamela_17_S"", ""Jesús Navas_16_S"", ""Marcos Acuña_19_S"", ""Fernando_20_S"", ""Óliver Torres_21_S"", ""Kike Salas_4_S"", ""Carmona_2_S""]",0.48,0.0,3
78069,13619,2022-12-30 19:15:00,Celta Vigo,Sevilla,"[""Agustín Marchesín_1_CV"", ""Hugo Mallo_2_CV"", ""Óscar Mingueza_3_CV"", ""Unai Núñez_4_CV"", ""Fran Beltrán_8_CV"", ""Iago Aspas_10_CV"", ""Carles Pérez_7_CV"", ""Joseph Aidoo_15_CV"", ""Javi Galán_17_CV"", ""Luca de la Torre_14_CV"", ""Gabriel Veiga_24_CV""]","[""Yassine Bounou_13_S"", ""Nemanja Gudelj_6_S"", ""Joan Jordán_8_S"", ""Suso_10_S"", ""Érik Lamela_17_S"", ""Jesús Navas_16_S"", ""Marcos Acuña_19_S"", ""Fernando_20_S"", ""Óliver Torres_21_S"", ""Kike Salas_4_S"", ""Carmona_2_S""]",0.0,0.0,12
78070,13619,2022-12-30 19:15:00,Celta Vigo,Sevilla,"[""Agustín Marchesín_1_CV"", ""Hugo Mallo_2_CV"", ""Óscar Mingueza_3_CV"", ""Unai Núñez_4_CV"", ""Fran Beltrán_8_CV"", ""Iago Aspas_10_CV"", ""Carles Pérez_7_CV"", ""Joseph Aidoo_15_CV"", ""Javi Galán_17_CV"", ""Luca de la Torre_14_CV"", ""Gabriel Veiga_24_CV""]","[""Yassine Bounou_13_S"", ""Nemanja Gudelj_6_S"", ""Joan Jordán_8_S"", ""Suso_10_S"", ""Érik Lamela_17_S"", ""Jesús Navas_16_S"", ""Marcos Acuña_19_S"", ""Fernando_20_S"", ""Óliver Torres_21_S"", ""Kike Salas_4_S"", ""Carmona_2_S""]",0.0,0.0,1
78071,13619,2022-12-30 19:15:00,Celta Vigo,Sevilla,"[""Agustín Marchesín_1_CV"", ""Hugo Mallo_2_CV"", ""Óscar Mingueza_3_CV"", ""Unai Núñez_4_CV"", ""Fran Beltrán_8_CV"", ""Iago Aspas_10_CV"", ""Carles Pérez_7_CV"", ""Joseph Aidoo_15_CV"", ""Javi Galán_17_CV"", ""Luca de la Torre_14_CV"", ""Gabriel Veiga_24_CV""]","[""Yassine Bounou_13_S"", ""Nemanja Gudelj_6_S"", ""Joan Jordán_8_S"", ""Suso_10_S"", ""Érik Lamela_17_S"", ""Jesús Navas_16_S"", ""Marcos Acuña_19_S"", ""Fernando_20_S"", ""Óliver Torres_21_S"", ""Kike Salas_4_S"", ""Carmona_2_S""]",0.25,0.14,8
